time_s,action,x_m,y_m,z_m,yaw_deg,vx_body_m_s,vy_body_m_s,vz_m_s,yaw_rate_deg_s,tof_front_m,tof_back_m,tof_left_m,tof_right_m,tof_up_m,tof_down_m
16.185711,left,-1.327500,-0.858333,0.700000,0.000000,0.000000,0.250000,0.000000,0.000000,3.327500,0.672500,2.358333,0.641667,,0.700000
16.300215,left,-1.327500,-0.845833,0.700000,0.000000,0.000000,0.250000,0.000000,0.000000,3.327500,0.672500,2.345833,0.654167,,0.700000
16.410314,right,-1.327500,-0.841667,0.700000,0.000000,0.000000,-0.250000,0.000000,0.000000,3.327500,0.672500,2.341667,0.658333,,0.700000
16.522037,right,-1.327500,-0.854167,0.700000,0.000000,0.000000,-0.250000,0.000000,0.000000,3.327500,0.672500,2.354167,0.645833,,0.700000
16.635616,left,-1.327500,-0.858333,0.700000,0.000000,0.000000,0.250000,0.000000,0.000000,3.327500,0.672500,2.358333,0.641667,,0.700000
16.752491,forward,-1.321667,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.321667,0.678333,2.350000,0.650000,,0.700000
16.847344,forward,-1.310000,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.310000,0.690000,2.350000,0.650000,,0.700000
16.967280,forward,-1.292500,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.292500,0.707500,2.350000,0.650000,,0.260000
17.065918,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.181871,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.293556,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.413029,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.509142,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.620354,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.738623,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.831283,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
17.947407,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.064881,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.161711,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.279440,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.381746,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.486100,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.578418,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.694824,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.813369,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
18.910311,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.025715,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.148678,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.246088,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.364578,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.462767,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.578405,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.693208,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.806449,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
19.917794,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.033003,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.148593,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.267211,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.361290,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.478672,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.596209,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.672112,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.785787,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
20.896519,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.010823,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.126769,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.240453,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.355820,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.469222,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.585766,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.705785,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.798215,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
21.915055,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.015479,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.110368,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.224095,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.337627,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.452792,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.581976,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.681577,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.801345,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
22.895123,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.006675,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.117278,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.225915,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.334895,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.446989,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.562773,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.668535,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.780445,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
23.893834,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.002980,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.112454,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.222127,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.336432,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.445746,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.558308,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.669340,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.776513,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.886389,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
24.996805,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.107906,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.215592,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.324403,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.439686,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.551146,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.665847,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.778527,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
25.890193,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.003751,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.120676,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.216182,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.330806,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.439793,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.561240,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.651438,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.762770,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.874099,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
26.988832,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
27.098923,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
27.211031,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
27.320802,hover,-1.286667,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.286667,0.713333,2.350000,0.650000,,0.260000
27.434615,forward,-1.280833,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.280833,0.719167,2.350000,0.650000,,0.260000
27.559508,forward,-1.263333,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.263333,0.736667,2.350000,0.650000,,0.260000
27.654010,forward,-1.251667,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.251667,0.748333,2.350000,0.650000,,0.260000
27.768636,hover,-1.240000,-0.850000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,3.240000,0.760000,2.350000,0.650000,,0.260000
27.884406,forward,-1.234167,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.234167,0.765833,2.350000,0.650000,,0.260000
28.004348,forward,-1.216667,-0.850000,0.700000,0.000000,0.350000,0.000000,0.000000,0.000000,3.216667,0.783333,2.350000,0.650000,,0.260000
28.102528,yaw_left,-1.210833,-0.850000,0.700000,0.916667,0.000000,0.000000,0.000000,55.000000,3.211244,0.789268,2.350301,0.650083,,0.260000
28.226688,yaw_left,-1.210833,-0.850000,0.700000,3.666667,0.000000,0.000000,0.000000,55.000000,3.217419,0.790785,2.354820,0.651333,,0.260000
28.322637,yaw_left,-1.210833,-0.850000,0.700000,5.500000,0.000000,0.000000,0.000000,55.000000,3.225684,0.792817,2.360869,0.653006,,0.260000
28.445442,hover,-1.210833,-0.850000,0.700000,7.333333,0.000000,0.000000,0.000000,0.000000,3.237313,0.795675,2.369381,0.655361,,0.260000
28.539425,hover,-1.210833,-0.850000,0.700000,7.333333,0.000000,0.000000,0.000000,0.000000,3.237313,0.795675,2.369381,0.655361,,0.260000
28.654775,yaw_left,-1.210833,-0.850000,0.700000,10.083333,0.000000,0.000000,0.000000,55.000000,3.261205,0.801547,2.386867,0.660197,,0.260000
28.773729,yaw_left,-1.210833,-0.850000,0.700000,12.833333,0.000000,0.000000,0.000000,55.000000,3.293094,0.809385,2.410206,0.666653,,0.260000
28.880890,yaw_left,-1.210833,-0.850000,0.700000,14.666667,0.000000,0.000000,0.000000,55.000000,3.318982,0.815748,2.429153,0.671894,,0.260000
28.975269,yaw_left,-1.210833,-0.850000,0.700000,16.500000,0.000000,0.000000,0.000000,55.000000,3.348735,0.823061,2.450930,0.677917,,0.260000
29.092564,yaw_left,-1.210833,-0.850000,0.700000,19.250000,0.000000,0.000000,0.000000,55.000000,3.400986,0.835903,2.393658,0.688494,,0.260000
29.188898,yaw_left,-1.210833,-0.850000,0.700000,21.083333,0.000000,0.000000,0.000000,55.000000,1.876431,0.845785,2.193803,0.696634,,0.260000
29.308691,yaw_left,-1.210833,-0.850000,0.700000,23.833333,0.000000,0.000000,0.000000,55.000000,1.670472,0.862737,1.953008,0.710596,,0.260000
29.405605,yaw_left,-1.210833,-0.850000,0.700000,25.666667,0.000000,0.000000,0.000000,55.000000,1.593018,0.875559,1.821989,0.721157,,0.260000
29.525097,forward,-1.205659,-0.847306,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.612899,0.895526,1.720289,0.735835,,0.260000
29.620138,forward,-1.195311,-0.841919,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.601233,0.907192,1.742700,0.741908,,0.260000
29.739777,forward,-1.179788,-0.833839,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.583733,0.924692,1.776317,0.751018,,0.260000
29.833724,hover,-1.174614,-0.831145,0.700000,27.500000,0.000000,0.000000,0.000000,0.000000,1.577899,0.930526,1.787523,0.754055,,0.260000
29.953672,forward,-1.169439,-0.828452,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.572066,0.936359,1.798729,0.757091,,0.260000
30.050754,forward,-1.159091,-0.823065,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.560399,0.948026,1.821140,0.763165,,0.260000
30.167558,forward,-1.143568,-0.814984,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.542899,0.965526,1.854757,0.772275,,0.260000
30.265555,hover,-1.138394,-0.812291,0.700000,27.500000,0.000000,0.000000,0.000000,0.000000,1.537066,0.971359,1.865963,0.775311,,0.260000
30.387763,forward,-1.133220,-0.809597,0.700000,27.500000,0.350000,0.000000,0.000000,0.000000,1.531233,0.977192,1.877169,0.778348,,0.260000
30.491240,yaw_left,-1.133220,-0.809597,0.700000,29.333333,0.000000,0.000000,0.000000,55.000000,1.557977,0.994260,1.769337,0.791942,,0.260000
30.599774,yaw_left,-1.133220,-0.809597,0.700000,31.166667,0.000000,0.000000,0.000000,55.000000,1.587326,1.012989,1.674843,0.806861,,0.260000
30.701709,yaw_left,-1.133220,-0.809597,0.700000,33.000000,0.000000,0.000000,0.000000,55.000000,1.619492,1.033517,1.591476,0.823211,,0.260000
30.802979,hover,-1.133220,-0.809597,0.700000,33.000000,0.000000,0.000000,0.000000,0.000000,1.619492,1.033517,1.591476,0.823211,,0.260000
30.907324,hover,-1.133220,-0.809597,0.700000,33.000000,0.000000,0.000000,0.000000,0.000000,1.619492,1.033517,1.591476,0.823211,,0.260000
31.011451,hover,-1.133220,-0.809597,0.700000,33.000000,0.000000,0.000000,0.000000,0.000000,1.619492,1.033517,1.591476,0.823211,,0.260000
31.109605,hover,-1.133220,-0.809597,0.700000,33.000000,0.000000,0.000000,0.000000,0.000000,1.619492,1.033517,1.591476,0.823211,,0.260000
31.225298,forward,-1.128328,-0.806420,0.700000,33.000000,0.350000,0.000000,0.000000,0.000000,1.613658,1.039350,1.600459,0.826999,,0.260000
31.340409,forward,-1.113651,-0.796889,0.700000,33.000000,0.350000,0.000000,0.000000,0.000000,1.596158,1.056850,1.627406,0.838364,,0.260000
31.458162,forward,-1.098974,-0.787358,0.700000,33.000000,0.350000,0.000000,0.000000,0.000000,1.578658,1.074350,1.654354,0.849729,,0.260000
31.554343,hover,-1.094082,-0.784181,0.700000,33.000000,0.000000,0.000000,0.000000,0.000000,1.572825,1.080183,1.663337,0.853517,,0.260000
31.674315,yaw_left,-1.094082,-0.784181,0.700000,33.916667,0.000000,0.000000,0.000000,55.000000,1.589543,1.091665,1.623548,0.862589,,0.260000
31.774928,yaw_left,-1.094082,-0.784181,0.700000,35.750000,0.000000,0.000000,0.000000,55.000000,1.625338,1.116248,1.550567,0.882014,,0.260000
31.878364,yaw_left,-1.094082,-0.784181,0.700000,37.583333,0.000000,0.000000,0.000000,55.000000,3.745082,1.143162,1.485319,0.903280,,0.260000
31.987531,hover,-1.094082,-0.784181,0.700000,38.500000,0.000000,0.000000,0.000000,0.000000,3.669280,1.149884,1.455256,0.914659,,0.260000
32.091114,hover,-1.094082,-0.784181,0.700000,38.500000,0.000000,0.000000,0.000000,0.000000,3.669280,1.149884,1.455256,0.914659,,0.260000
32.194477,yaw_left,-1.094082,-0.784181,0.700000,39.416667,0.000000,0.000000,0.000000,55.000000,3.597388,1.127354,1.426743,0.926569,,0.260000
32.290367,yaw_left,-1.094082,-0.784181,0.700000,41.250000,0.000000,0.000000,0.000000,55.000000,3.464313,1.085651,1.373965,0.952090,,0.260000
32.411616,yaw_left,-1.094082,-0.784181,0.700000,44.000000,0.000000,0.000000,0.000000,55.000000,3.288207,1.030463,1.304120,0.995106,,0.260000
32.507304,yaw_left,-1.094082,-0.784181,0.700000,45.833333,0.000000,0.000000,0.000000,55.000000,3.184343,0.997914,1.262927,1.027372,,0.260000
32.631041,hover,-1.094082,-0.784181,0.700000,47.666667,0.000000,0.000000,0.000000,0.000000,3.089906,0.968319,1.225473,1.062926,,0.260000
32.724189,hover,-1.094082,-0.784181,0.700000,47.666667,0.000000,0.000000,0.000000,0.000000,3.089906,0.968319,1.225473,1.062926,,0.260000
32.840798,hover,-1.094082,-0.784181,0.700000,47.666667,0.000000,0.000000,0.000000,0.000000,3.089906,0.968319,1.225473,1.062926,,0.260000
32.953446,forward,-1.090154,-0.779868,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.084073,0.974152,1.230787,1.069329,,0.260000
33.075053,forward,-1.078368,-0.766932,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.066573,0.991652,1.246730,1.088539,,0.260000
33.179467,forward,-1.070511,-0.758307,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.054906,1.003319,1.257358,1.101345,,0.260000
33.283748,hover,-1.066583,-0.753995,0.700000,47.666667,0.000000,0.000000,0.000000,0.000000,3.049073,1.009152,1.262672,1.107748,,0.260000
33.391636,hover,-1.066583,-0.753995,0.700000,47.666667,0.000000,0.000000,0.000000,0.000000,3.049073,1.009152,1.262672,1.107748,,0.260000
33.496406,forward,-1.062655,-0.749683,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.043240,1.014986,1.267986,1.114152,,0.260000
33.602517,forward,-1.054798,-0.741058,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.031573,1.026652,1.278614,1.126958,,0.260000
33.704046,forward,-1.046941,-0.732434,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.019906,1.038319,1.289243,1.139765,,0.260000
33.805598,forward,-1.039084,-0.723809,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,3.008240,1.049986,1.299871,1.152571,,0.260000
33.906593,forward,-1.031227,-0.715185,0.700000,47.666667,0.350000,0.000000,0.000000,0.000000,2.996573,1.061652,1.310499,1.165378,,0.260000
